08:29:13.641 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/osinfo.htm] onto handler '/adm/osinfo.htm'
08:29:13.641 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/osinfo.ajax] onto handler '/adm/osinfo.ajax'
08:29:13.644 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/advisegc.htm] onto handler '/adm/advisegc.htm'
08:29:13.649 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/threadpools.htm] onto handler '/threadpools.htm'
08:29:13.652 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/quickcheck.htm] onto handler '/adm/quickcheck.htm'
08:29:13.652 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/quickcheck.xml.htm] onto handler '/adm/quickcheck.xml.htm'
08:29:13.655 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/undeploy.htm] onto handler '/adm/undeploy.htm'
08:29:13.655 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/undeploy_summary.htm] onto handler '/adm/undeploy_summary.htm'
08:29:13.657 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/datasources.htm] onto handler '/datasources.htm'
08:29:13.660 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/datasourcegroups.htm] onto handler '/datasourcegroups.htm'
08:29:13.663 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/sql/datasourcetest.htm] onto handler '/sql/datasourcetest.htm'
08:29:13.666 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/sql/connection.ajax] onto handler '/sql/connection.ajax'
08:29:13.669 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/sql/recordset.ajax] onto handler '/sql/recordset.ajax'
08:29:13.671 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/sql/cachedRecordset.ajax] onto handler '/sql/cachedRecordset.ajax'
08:29:13.674 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/sql/queryHistory.ajax] onto handler '/sql/queryHistory.ajax'
08:29:13.674 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/sql/queryHistoryItem.ajax] onto handler '/sql/queryHistoryItem.ajax'
08:29:13.676 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/attributes.htm] onto handler '/attributes.htm'
08:29:13.679 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/rmsattr.htm] onto handler '/app/rmsattr.htm'
08:29:13.682 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/reload.ajax] onto handler '/app/reload.ajax'
08:29:13.685 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/reload.htm] onto handler '/app/reload.htm'
08:29:13.685 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/reload_summary.htm] onto handler '/app/reload_summary.htm'
08:29:13.688 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/jsp.htm] onto handler '/app/jsp.htm'
08:29:13.690 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/recompile.htm] onto handler '/app/recompile.htm'
08:29:13.693 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/viewsource.htm] onto handler '/app/viewsource.htm'
08:29:13.695 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/viewservlet.htm] onto handler '/app/viewservlet.htm'
08:29:13.697 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/downloadserv.htm] onto handler '/app/downloadserv.htm'
08:29:13.714 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/discard.htm] onto handler '/adm/discard.htm'
08:29:13.718 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appsummary.htm] onto handler '/appsummary.htm'
08:29:14.158 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appruntimeinfo.ajax] onto handler '/appruntimeinfo.ajax'
08:29:14.159 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appreqdetails.ajax] onto handler '/appreqdetails.ajax'
08:29:14.159 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appprocdetails.ajax] onto handler '/appprocdetails.ajax'
08:29:14.162 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/viewwebxml.htm] onto handler '/app/viewwebxml.htm'
08:29:14.162 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/viewcontextxml.htm] onto handler '/adm/viewcontextxml.htm'
08:29:14.165 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/downloadwebxml.htm] onto handler '/app/downloadwebxml.htm'
08:29:14.165 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/downloadcontextxml.htm] onto handler '/adm/downloadcontextxml.htm'
08:29:14.168 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/allappstats.htm] onto handler '/allappstats.htm'
08:29:14.170 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cnreqdetails.ajax] onto handler '/cnreqdetails.ajax'
08:29:14.170 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cntrafdetails.ajax] onto handler '/cntrafdetails.ajax'
08:29:14.171 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cnprocdetails.ajax] onto handler '/cnprocdetails.ajax'
08:29:14.171 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/remember.ajax] onto handler '/remember.ajax'
08:29:14.174 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/connectors.htm] onto handler '/connectors.htm'
08:29:14.176 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/certificates.htm] onto handler '/certificates.htm'
08:29:14.179 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/zoomchart.htm] onto handler '/zoomchart.htm'
08:29:14.184 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/connectorReset.htm] onto handler '/app/connectorReset.htm'
08:29:14.190 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/logs] onto handler '/logs'
08:29:14.190 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/logs/index.htm] onto handler '/logs'
08:29:14.193 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/logs/download] onto handler '/logs/download'
08:29:14.196 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/logs/follow.htm] onto handler '/logs/follow.htm'
08:29:14.198 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/logs/follow.ajax] onto handler '/logs/follow.ajax'
08:29:14.200 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/logs/ff_info.ajax] onto handler '/logs/ff_info.ajax'
08:29:14.202 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/changeloglevel.ajax] onto handler '/adm/changeloglevel.ajax'
08:29:14.205 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/decorator.htm] onto handler '/decorator.htm'
08:29:14.207 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/th_impl1.htm] onto handler '/th_impl1.htm'
08:29:14.210 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/th_impl2.htm] onto handler '/th_impl2.htm'
08:29:14.212 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/threads.htm] onto handler '/threads.htm'
08:29:14.214 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cldetails.ajax] onto handler '/cldetails.ajax'
08:29:14.217 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/kill.htm] onto handler '/adm/kill.htm'
